geolocation_zip_code_prefix,geolocation_state,geolocation_lat,geolocation_lng,geolocation_region
97504,RS,-29.779727032698045,-57.091845245022306,Sul
97507,RS,-29.775954482376285,-57.0767493706664,Sul
97508,RS,-29.788462527628266,-57.08943799172175,Sul
97509,RS,-29.831370452768066,-57.0281256409334,Sul
97510,RS,-29.76283549680295,-57.08199698801068,Sul
97511,RS,-29.76765486964604,-57.06017063471497,Sul
97513,RS,-29.769126265475624,-57.05636821468156,Sul
97538,RS,-30.208557131090085,-57.55085578462397,Sul
97541,RS,-29.780723147143352,-55.79044638233172,Sul
97542,RS,-29.784433749767008,-55.79219384385998,Sul
97543,RS,-29.796549082988218,-55.80399794147971,Sul
97544,RS,-29.79173720193322,-55.80695207023461,Sul
97545,RS,-29.804309667294643,-55.80474204880245,Sul
97546,RS,-29.791344148839777,-55.7680875012187,Sul
97547,RS,-29.800607875288517,-55.753667499774224,Sul
97560,RS,-30.383275930841023,-56.45186170954984,Sul
97571,RS,-30.861674557083827,-55.546594682665955,Sul
97572,RS,-30.874211216616516,-55.531564859448864,Sul
97573,RS,-30.887786395003875,-55.537168260597156,Sul
97574,RS,-30.895104338242596,-55.5254461736513,Sul
97575,RS,-30.895075277344286,-55.494942134120855,Sul
97576,RS,-30.889439769549256,-55.51061332293979,Sul
97577,RS,-30.876862319700066,-55.512196538624636,Sul
97578,RS,-30.868115033459784,-55.48458332633427,Sul
97590,RS,-30.254941083139382,-54.92033424915634,Sul
97610,RS,-29.550980771891854,-55.126704526655416,Sul
97640,RS,-29.573581139077255,-55.483823094089644,Sul
97645,RS,-29.1477104591275,-56.06613041140988,Sul
97650,RS,-29.132686047022403,-56.55202563098082,Sul
97670,RS,-28.65436845474313,-56.005437023988705,Sul
97685,RS,-28.79777933352647,-55.23500393753767,Sul
97690,RS,-28.185559646953866,-55.63986294958386,Sul
97700,RS,-29.186543626128163,-54.86751605569601,Sul
97753,RS,-28.94347136908528,-54.5633241554672,Sul
97755,RS,-29.047378076761213,-55.153083990286035,Sul
97760,RS,-29.4961409122547,-54.6867974978749,Sul
97770,RS,-29.42080867622841,-54.90616870311037,Sul
97800,RS,-28.405745014830917,-54.9573655086217,Sul
97843,RS,-28.26263099999995,-54.828372499999965,Sul
97845,RS,-28.224737142759942,-55.050531492753265,Sul
97850,RS,-28.727270770936777,-54.9107887611147,Sul
97870,RS,-28.50773425045821,-55.231598780198624,Sul
97880,RS,-28.185019434747986,-55.261451843647166,Sul
97885,RS,-28.046432296758,-55.19992063770473,Sul
97900,RS,-28.146638263140137,-54.737891661227025,Sul
97920,RS,-28.12459813786746,-54.89342720738443,Sul
97930,RS,-28.290025528558523,-54.639901148179554,Sul
97935,RS,-28.25484821072768,-54.61805041829698,Sul
97940,RS,-28.109818386256077,-54.84068607808377,Sul
97950,RS,-28.14366621172043,-54.558436517638945,Sul
97960,RS,-28.12866725720165,-54.4591018023834,Sul
97970,RS,-28.130287791467033,-55.02161225501351,Sul
97980,RS,-28.02151098155722,-54.93803927742569,Sul
98005,RS,-28.64310602745523,-53.60738746615864,Sul
98010,RS,-28.6500516244744,-53.61643454856416,Sul
98015,RS,-28.633640085853187,-53.6218210763569,Sul
98020,RS,-28.624098203132405,-53.6120547820766,Sul
98025,RS,-28.63496375859804,-53.604379111376296,Sul
98030,RS,-28.63252695169724,-53.58747792141764,Sul
98035,RS,-28.645113066800093,-53.58606907231931,Sul
98040,RS,-28.651170415689865,-53.58879168365737,Sul
98045,RS,-28.67616743237816,-53.610026875227796,Sul
98050,RS,-28.65422973874025,-53.59954276758711,Sul
98118,RS,-28.57759560610714,-53.813659189325975,Sul
98120,RS,-28.81866562020304,-53.38681136651256,Sul
98125,RS,-28.79633961671802,-53.22837221987242,Sul
98130,RS,-29.231046769171382,-53.67851335397243,Sul
98140,RS,-29.34842566587726,-54.07315142013306,Sul
98150,RS,-29.33685198813013,-53.34472485882698,Sul
98160,RS,-29.520498712729545,-53.5778998785527,Sul
98170,RS,-29.08133476486679,-53.837070833138405,Sul
98175,RS,-29.289626980750832,-54.21943137477474,Sul
98180,RS,-28.658399970496607,-54.117811782921386,Sul
98200,RS,-28.629204719725085,-53.098996288532206,Sul
98230,RS,-28.743114794030706,-53.0984601175236,Sul
98240,RS,-28.367888099367914,-53.25278666124056,Sul
98250,RS,-28.395668231462686,-53.087916855148876,Sul
98270,RS,-28.41944855924533,-53.654098747811844,Sul
98280,RS,-28.293540609837006,-53.502237842130484,Sul
98290,RS,-28.207322126321763,-53.48483905681858,Sul
98300,RS,-27.89852791719221,-53.311110506860004,Sul
98320,RS,-27.691993461983234,-53.1790281743921,Sul
98325,RS,-27.783641459477728,-53.123393925717636,Sul
98330,RS,-27.700266410754743,-53.134628631981776,Sul
98335,RS,-27.66147676285342,-53.31677388833162,Sul
98338,RS,-27.91177282672538,-53.11483535954981,Sul
98340,RS,-27.608345624559224,-53.166188436745145,Sul
98345,RS,-27.512472506403544,-53.21450761659984,Sul
98350,RS,-27.638214763785584,-53.28036247787114,Sul
98360,RS,-27.473304471195455,-53.170503863490985,Sul
98368,RS,-27.455182249968693,-53.246288077914,Sul
98370,RS,-27.56266100099301,-53.184145257653086,Sul
98380,RS,-27.48204459903416,-53.4014350145469,Sul
98385,RS,-27.661405472991074,-53.524737615269785,Sul
98390,RS,-27.55118173789102,-53.508269312667835,Sul
98400,RS,-27.35619105881218,-53.39597913996276,Sul
98410,RS,-27.399561910465675,-53.466850054192726,Sul
98415,RS,-27.369685778025172,-53.49268397185776,Sul
98430,RS,-27.35330161977703,-53.55804287681172,Sul
98435,RS,-27.21274148633193,-53.619519513233094,Sul
98440,RS,-27.27258057297321,-53.43821765585935,Sul
98450,RS,-27.16752809399503,-53.402467717729735,Sul
98460,RS,-27.195549163878507,-53.255200432922415,Sul
98465,RS,-27.36584670498762,-53.17863649948286,Sul
98470,RS,-27.332168782325343,-53.058859552370144,Sul
98480,RS,-27.250352342872663,-53.035554854730684,Sul
98500,RS,-27.371053049786358,-53.75858565720005,Sul
98528,RS,-27.265115456195186,-53.86353758162546,Sul
98530,RS,-27.19171734348444,-53.70962055672458,Sul
98535,RS,-27.288724055287858,-53.70115770549173,Sul
98540,RS,-27.491427495073015,-53.68604465670731,Sul
98550,RS,-27.65146587907989,-53.639215909988394,Sul
98560,RS,-27.616563469868105,-53.74094035229738,Sul
98570,RS,-27.677040247147946,-53.80714061237943,Sul
98575,RS,-27.55257645834928,-53.863258384577684,Sul
98580,RS,-27.71722514787462,-53.709342741653224,Sul
98590,RS,-27.85304797287883,-53.777970149174564,Sul
98595,RS,-27.786620752991904,-53.93622105017949,Sul
98600,RS,-27.45450086247898,-53.93374624805844,Sul
98620,RS,-27.434009114521604,-53.96116798493659,Sul
98635,RS,-27.35254439115672,-54.001394028685844,Sul
98640,RS,-27.49791495268406,-54.09978360464796,Sul
98670,RS,-27.565536304874904,-53.96957357591705,Sul
98675,RS,-27.63503758176837,-53.948770110195916,Sul
98680,RS,-27.39309950021365,-54.088024094908995,Sul
98690,RS,-27.709262466365594,-53.963798694895125,Sul
98700,RS,-28.387828504120098,-53.91593589989323,Sul
98733,RS,-28.35576747635835,-53.75072488668776,Sul
98735,RS,-28.394830144676842,-54.06763722171471,Sul
98740,RS,-28.515183299158387,-53.99414619029878,Sul
98750,RS,-28.23771966641463,-53.763374972697925,Sul
98758,RS,-28.08414365735461,-53.70150224454424,Sul
98760,RS,-27.91880318858005,-53.940581538542354,Sul
98765,RS,-27.881757566800797,-54.01793553422425,Sul
98770,RS,-28.252632357679378,-54.01347840377293,Sul
98780,RS,-28.05790281340331,-54.392630311173995,Sul
98781,RS,-27.859651580455996,-54.48871553350392,Sul
98785,RS,-27.851206129448887,-54.47497716822681,Sul
98787,RS,-27.89690084530647,-54.4018831548014,Sul
98789,RS,-27.865418765311922,-54.43682672468837,Sul
98790,RS,-27.85618024591312,-54.44446166061158,Sul
98792,RS,-27.879988048511347,-54.47155790569203,Sul
98794,RS,-27.88288315793579,-54.48157634194598,Sul
98796,RS,-27.87440464183807,-54.49535025816353,Sul
98801,RS,-28.30487550473039,-54.26489553802903,Sul
98802,RS,-28.290148014522774,-54.27000911033631,Sul
98803,RS,-28.290552519798347,-54.26251143307889,Sul
98804,RS,-28.312015553671973,-54.261247505712376,Sul
98805,RS,-28.297907595220263,-54.24527635885345,Sul
98807,RS,-28.29995574900375,-54.243987986611515,Sul
98825,RS,-28.29677952743852,-54.39350272277933,Sul
98850,RS,-28.35238941988485,-54.50126603534196,Sul
98855,RS,-28.363965983081386,-54.268215599799426,Sul
98860,RS,-28.52758954977506,-54.145959600405654,Sul
98865,RS,-28.5721249734067,-54.54631861253939,Sul
98870,RS,-28.029701451024167,-54.34991721201692,Sul
98895,RS,-28.0257982976049,-54.54445219094281,Sul
98898,RS,-28.04483152138551,-54.68043634240696,Sul
98900,RS,-27.8653582749621,-54.4701278023099,Sul
98905,RS,-27.80837589440083,-54.04533603585983,Sul
98910,RS,-27.776575904388324,-54.23551840843682,Sul
98915,RS,-27.853477330465477,-54.19046695992683,Sul
98918,RS,-27.668677415966574,-54.11113064990074,Sul
98919,RS,-27.60822591058151,-54.10977756325954,Sul
98920,RS,-27.62727798944528,-54.31036031755509,Sul
98925,RS,-27.507009608341395,-54.36392860570992,Sul
98930,RS,-27.65811716101718,-54.439811673457235,Sul
98940,RS,-27.75049699992845,-54.48986302904244,Sul
98947,RS,-27.572162966473513,-54.6688013859764,Sul
98950,RS,-27.658214236288945,-54.76690473649302,Sul
98955,RS,-27.56145034819611,-54.50039835905089,Sul
98958,RS,-28.12096312877113,-54.049455762915116,Sul
98960,RS,-27.82626472010779,-54.664985049247946,Sul
98970,RS,-27.94929768834988,-54.75222141272684,Sul
98975,RS,-27.986799762328445,-54.840999985429846,Sul
98980,RS,-27.8559390454268,-55.016515089461066,Sul
98985,RS,-27.7357227460056,-54.90024696958419,Sul
98995,RS,-27.90680205449297,-55.1390737732943,Sul
99001,RS,-28.234745466266723,-52.42358157135318,Sul
99010,RS,-28.27075286645486,-52.54089769848732,Sul
99020,RS,-28.250440189135304,-52.41055964370882,Sul
99022,RS,-28.24319537973222,-52.41673096946231,Sul
99025,RS,-28.264639959180755,-52.425420642162244,Sul
99030,RS,-28.264259868371422,-52.43706503188004,Sul
99032,RS,-28.261304429833274,-52.4430972516421,Sul
99034,RS,-28.271326174690017,-52.45276480493504,Sul
99036,RS,-28.283392587023112,-52.4337717219606,Sul
99040,RS,-28.24976510296633,-52.426630232421736,Sul
99042,RS,-28.241128974882525,-52.437658777960074,Sul
99043,RS,-28.226596432935995,-52.467504826546524,Sul
99050,RS,-28.244109717386525,-52.38771239831331,Sul
99051,RS,-28.25321210795573,-52.456622436637,Sul
99052,RS,-28.233273406921917,-52.37258219671932,Sul
99054,RS,-28.260621604654663,-52.37556885323503,Sul
99060,RS,-28.275844570121826,-52.37500795789541,Sul
99062,RS,-28.279737730803674,-52.38488490299347,Sul
99064,RS,-28.2849034793997,-52.367210656339644,Sul
99066,RS,-28.27681529519744,-52.3969936312002,Sul
99070,RS,-28.264372002881753,-52.392471865848876,Sul
99072,RS,-28.270902883125157,-52.40609071091227,Sul
99074,RS,-28.27272533377298,-52.39574588313524,Sul
99140,RS,-28.50006976637,-52.56590865357437,Sul
99145,RS,-28.126926574906292,-52.296836630598655,Sul
99150,RS,-28.445913394643146,-52.202837674598875,Sul
99155,RS,-28.540258025592582,-52.158237551947245,Sul
99160,RS,-28.361200537646155,-52.03970745081839,Sul
99165,RS,-28.589473628212346,-52.20432186984822,Sul
99170,RS,-27.983860199448266,-52.25852175508238,Sul
99175,RS,-28.53502651230807,-52.46157610346646,Sul
99180,RS,-28.27855427986065,-52.19087054654972,Sul
99190,RS,-28.06129424486038,-52.677030016674514,Sul
99200,RS,-28.847955903125886,-51.89174641297515,Sul
99215,RS,-28.75890458048942,-52.01163548343002,Sul
99220,RS,-28.983047663602516,-51.83618833920238,Sul
99240,RS,-29.049264851018098,-51.76602014890367,Sul
99250,RS,-28.712770593572095,-51.934077807605135,Sul
99255,RS,-28.65338084251949,-52.075866110814346,Sul
99260,RS,-28.56573083286525,-51.97461945303225,Sul
99265,RS,-28.49940487460945,-52.547940437596544,Sul
99270,RS,-28.539455616164155,-51.87743619825896,Sul
99290,RS,-28.475478880500795,-51.844427950983686,Sul
99300,RS,-28.827449667113747,-52.50925488808854,Sul
99315,RS,-28.69460557073563,-52.689816997892926,Sul
99320,RS,-28.62181877786002,-52.51494318128295,Sul
99330,RS,-29.103118018210118,-52.95687635628226,Sul
99340,RS,-29.22607242963758,-52.77555969880768,Sul
99345,RS,-28.576568991167033,-52.59699813227237,Sul
99350,RS,-28.561833220760224,-52.739800498804456,Sul
99360,RS,-29.092217224881853,-52.58608560249379,Sul
99370,RS,-28.982392689696933,-52.35025217861467,Sul
99380,RS,-29.05026666789805,-52.29146691934141,Sul
99400,RS,-28.730670471052075,-52.844475193036104,Sul
99430,RS,-28.780864912250042,-52.989186791718815,Sul
99435,RS,-28.88623758899126,-53.00127999192428,Sul
99440,RS,-29.089435463724925,-53.21596164133482,Sul
99450,RS,-28.63011602222568,-52.95419167800703,Sul
99457,RS,-29.03585279015905,-53.041768974762675,Sul
99460,RS,-28.52172257647973,-52.99280330386695,Sul
99470,RS,-28.46111701460001,-52.819327311203836,Sul
99490,RS,-28.627901293386625,-52.86988286131271,Sul
99495,RS,-28.56831640537261,-52.8534827272249,Sul
99500,RS,-28.291244645937873,-52.79025576343903,Sul
99523,RS,-28.115633834430636,-52.91491693557196,Sul
99525,RS,-28.398748705824456,-52.69285295823438,Sul
99528,RS,-28.118553226627522,-52.78245270110114,Sul
99530,RS,-28.061001781776675,-53.06614906485782,Sul
99560,RS,-27.939046257504387,-52.9263631143591,Sul
99580,RS,-27.992458122241505,-52.98095175873711,Sul
99585,RS,-27.923880079842665,-53.04198309638061,Sul
99590,RS,-27.829907963302478,-52.90819532094859,Sul
99600,RS,-27.368607339813273,-52.77330694615436,Sul
99605,RS,-27.441895840657562,-52.91480070999014,Sul
99610,RS,-27.305193458061826,-52.842023145525545,Sul
99615,RS,-27.524813949699617,-52.896760672083246,Sul
99640,RS,-27.559223018472043,-52.52446547180136,Sul
99645,RS,-27.531259376150576,-52.731468436887646,Sul
99650,RS,-27.515351327457267,-52.593046103938015,Sul
99655,RS,-27.421768635363264,-52.67502180601173,Sul
99660,RS,-27.71786642064481,-52.62398227507843,Sul
99665,RS,-27.6623943111177,-52.65655525498907,Sul
99670,RS,-27.78222223380718,-52.806500480230916,Sul
99675,RS,-27.61411182176536,-52.84459074538869,Sul
99680,RS,-27.732242753347034,-52.995015986814785,Sul
99687,RS,-27.74795337327644,-53.06235051199491,Sul
99690,RS,-27.600218046780327,-53.074882261670716,Sul
99700,RS,-27.636045816504996,-52.27304912233611,Sul
99701,RS,-27.627115136617082,-52.25863983402856,Sul
99702,RS,-27.624869666438002,-52.24761366673795,Sul
99704,RS,-27.64041273625703,-52.25464812017382,Sul
99705,RS,-27.641351553357225,-52.240530308284875,Sul
99706,RS,-27.65005392914568,-52.24938395519637,Sul
99708,RS,-27.658285813518468,-52.260997531477464,Sul
99709,RS,-27.64977672426924,-52.273264605077244,Sul
99711,RS,-27.63947421665443,-52.2872281911708,Sul
99712,RS,-27.638287398009172,-52.31155326938981,Sul
99713,RS,-27.641872576498365,-52.298208145157545,Sul
99714,RS,-27.652544864945526,-52.29883390666737,Sul
99718,RS,-28.096654317061315,-52.344499847525,Sul
99720,RS,-27.81981190020706,-52.445123915499984,Sul
99725,RS,-27.4995642240208,-52.15016574213006,Sul
99730,RS,-27.72895613334881,-52.536535128236906,Sul
99735,RS,-27.65757408023883,-52.491061466664135,Sul
99740,RS,-27.61701405791804,-52.38039524446383,Sul
99750,RS,-27.392643360179335,-52.56908602358114,Sul
99760,RS,-27.38373094718698,-52.45613166957616,Sul
99770,RS,-27.393878979446516,-52.300792088379524,Sul
99790,RS,-27.351152029483526,-52.144949415883694,Sul
99795,RS,-27.410053168682182,-52.41363609091986,Sul
99800,RS,-27.47026808728369,-51.9181012874364,Sul
99810,RS,-27.431569837839355,-52.1173354275739,Sul
99820,RS,-27.569671772043666,-52.021406031143,Sul
99825,RS,-27.71592351486283,-51.91482198078577,Sul
99830,RS,-27.587031203435963,-52.092748409662086,Sul
99835,RS,-27.695424021485223,-52.05365156194244,Sul
99838,RS,-27.76579257026367,-52.003718740913655,Sul
99839,RS,-27.586950464055683,-52.09247811359098,Sul
99840,RS,-27.95014315609076,-51.80988631728818,Sul
99850,RS,-27.710137364549905,-51.76330524644182,Sul
99855,RS,-27.932156161032005,-52.085082883368656,Sul
99860,RS,-27.772162553937687,-51.66196048031398,Sul
99870,RS,-27.844650496014463,-51.57643492457599,Sul
99878,RS,-27.92262016707323,-51.538729248654676,Sul
99880,RS,-27.567860111684137,-51.66800630755022,Sul
99890,RS,-27.63177838028385,-51.804719613244764,Sul
99895,RS,-27.930038590396002,-51.65968008202175,Sul
99900,RS,-27.886629620080214,-52.22847844606443,Sul
99910,RS,-27.858960723449396,-52.07528724865826,Sul
99920,RS,-27.855253627500133,-52.30090590669333,Sul
99925,RS,-27.9367259222983,-52.42664404208649,Sul
99930,RS,-27.914101841408087,-52.25878206881285,Sul
99940,RS,-28.057224427694074,-51.85612384929318,Sul
99950,RS,-28.068958694935926,-52.012067960800664,Sul
99952,RS,-28.171198820244165,-51.908568573482015,Sul
99955,RS,-28.113341306295343,-52.14384316029649,Sul
99960,RS,-27.95372179010726,-52.02551148985606,Sul
99965,RS,-28.18337203629604,-52.039850479111244,Sul
99970,RS,-28.34376619133455,-51.87468927132737,Sul
99980,RS,-28.389129389833048,-51.84383599037798,Sul
99990,RS,-28.329594975628556,-51.76936175492406,Sul
80002,PR,-25.43956346710718,-49.26196284595192,Sul
80006,PR,-25.43398273327946,-49.259927000836726,Sul
80010,PR,-25.43364816532121,-49.26917337587714,Sul
80011,PR,-25.431450820156908,-49.269582037047755,Sul
80020,PR,-25.430044083996442,-49.271257314577674,Sul
80030,PR,-25.41703885144276,-49.26076000637536,Sul
80035,PR,-25.405785334416084,-49.25264477086644,Sul
80040,PR,-25.418049427772548,-49.248773418631316,Sul
80045,PR,-25.425730165257566,-49.25391641223166,Sul
80050,PR,-25.43598802600232,-49.242692326351815,Sul
80060,PR,-25.42963241666681,-49.26131687338104,Sul
80061,PR,-25.43361733749783,-49.260252206215036,Sul
80101,PR,-25.43659466166545,-49.26618735607949,Sul
80210,PR,-25.440487711584137,-49.244403876668756,Sul
80215,PR,-25.44821891104932,-49.254297223453136,Sul
80220,PR,-25.456349625618472,-49.26500692384353,Sul
80230,PR,-25.44157136040363,-49.26687451387349,Sul
80231,PR,-25.43956346710718,-49.26196284595192,Sul
80240,PR,-25.448990860825614,-49.28860985729242,Sul
80249,PR,-25.44938172410421,-49.293209063563936,Sul
80250,PR,-25.443619109810193,-49.276854859939675,Sul
80310,PR,-25.45693388285516,-49.309454983953636,Sul
80320,PR,-25.46058118638143,-49.294363866810166,Sul
80330,PR,-25.4699735553138,-49.30737230197128,Sul
80370,PR,-25.435891498470788,-49.301322350251105,Sul
80410,PR,-25.431322500860052,-49.279218853975614,Sul
80420,PR,-25.437577798221536,-49.281917193320346,Sul
80430,PR,-25.430144074286265,-49.28531986744622,Sul
80440,PR,-25.44415869735422,-49.29671489662178,Sul
80510,PR,-25.421977539487486,-49.278712188677964,Sul
80520,PR,-25.41068095219209,-49.2771860322149,Sul
80530,PR,-25.416404434412815,-49.26781099812907,Sul
80540,PR,-25.40629819687705,-49.26049870142462,Sul
80610,PR,-25.469955086957725,-49.28982106037588,Sul
80611,PR,-25.563293797027175,-49.31312942810658,Sul
80620,PR,-25.45888097171207,-49.284894008186754,Sul
80627,PR,-25.563189041184827,-49.31288867937343,Sul
80630,PR,-25.46808961939573,-49.27446048690691,Sul
80710,PR,-25.428323460810223,-49.29981790225272,Sul
80730,PR,-25.433759382431628,-49.29776849784536,Sul
80740,PR,-25.441786531480886,-49.311076015365074,Sul
80810,PR,-25.416399052821408,-49.29134397540303,Sul
80820,PR,-25.4087077058625,-49.29521025526839,Sul
81010,PR,-25.47926849511713,-49.27985206363187,Sul
81020,PR,-25.489784860457984,-49.287777552631,Sul
81030,PR,-25.483878697680172,-49.272408707514224,Sul
81050,PR,-25.490559269496057,-49.3020273557388,Sul
81070,PR,-25.48933940885059,-49.303836794009264,Sul
81110,PR,-25.50251900304164,-49.29085375296363,Sul
81130,PR,-25.504914633007544,-49.300033836577406,Sul
81150,PR,-25.517853606692242,-49.30110056045463,Sul
81170,PR,-25.51602050875533,-49.32413785458697,Sul
81200,PR,-25.437196092611366,-49.332558792176,Sul
81210,PR,-25.444532403869676,-49.32917298963485,Sul
81220,PR,-25.460704580502075,-49.32393195941993,Sul
81230,PR,-25.461270596046393,-49.33676425400148,Sul
81240,PR,-25.475086255463356,-49.33639876547837,Sul
81250,PR,-25.48018199892602,-49.34449549226665,Sul
81260,PR,-25.4822066546661,-49.3524267635249,Sul
81265,PR,-25.471589462119105,-49.3648877967405,Sul
81270,PR,-25.45478218398842,-49.349865368869104,Sul
81280,PR,-25.439849104802,-49.35266254383028,Sul
81290,PR,-25.44551730319054,-49.36584289871636,Sul
81295,PR,-25.431636703993327,-49.38115550805007,Sul
81305,PR,-25.505590790036372,-49.325058554499,Sul
81310,PR,-25.497681848526923,-49.31739470448255,Sul
81312,PR,-25.504228283498687,-49.30942578859704,Sul
81315,PR,-25.507942531561717,-49.32467957443913,Sul
81320,PR,-25.476488477709097,-49.32116194845892,Sul
81330,PR,-25.48560734807952,-49.32836141487462,Sul
81350,PR,-25.501030850103422,-49.33313993830729,Sul
81420,PR,-25.43803596113457,-49.276961376219006,Sul
81450,PR,-25.496536487339647,-49.34796123069205,Sul
81452,PR,-25.504275212358714,-49.35378744071543,Sul
81460,PR,-25.540551776875077,-49.33432433759196,Sul
81470,PR,-25.56839178277983,-49.33587029234281,Sul
81480,PR,-25.561809605240065,-49.325064109930096,Sul
81490,PR,-25.587572235495845,-49.33053548025755,Sul
81495,PR,-25.593551031667907,-49.33656113582667,Sul
81510,PR,-25.468293006199442,-49.24281926237234,Sul
81520,PR,-25.46172885939091,-49.23992036516673,Sul
81530,PR,-25.46101647360314,-49.23106387131831,Sul
81540,PR,-25.466933727604214,-49.22156689032487,Sul
81550,PR,-25.483655349646362,-49.20993791702488,Sul
81560,PR,-25.48678362877712,-49.217558003508486,Sul
81570,PR,-25.4811560727919,-49.23120920834911,Sul
81580,PR,-25.49518196225445,-49.220452866492025,Sul
81590,PR,-25.48597930430846,-49.20203260555278,Sul
81610,PR,-25.478717171898122,-49.246115918287956,Sul
81630,PR,-25.483030814887623,-49.25480361170288,Sul
81650,PR,-25.492494769533142,-49.23598691501028,Sul
81670,PR,-25.496893465578342,-49.249726241262465,Sul
81690,PR,-25.56690418746555,-49.30911494692522,Sul
81710,PR,-25.497600474270467,-49.26640249620493,Sul
81720,PR,-25.51367322597389,-49.25560607832763,Sul
81730,PR,-25.508622878279315,-49.226688173955246,Sul
81750,PR,-25.517958758362607,-49.241322268367675,Sul
81770,PR,-25.52787394675076,-49.24112497530738,Sul
81810,PR,-25.507014183111192,-49.27596297946231,Sul
81820,PR,-25.517906274199436,-49.280643213215164,Sul
81825,PR,-25.52842354569411,-49.27549000055634,Sul
81830,PR,-25.51720041685248,-49.26443347894971,Sul
81850,PR,-25.53367627801888,-49.2478172202169,Sul
81860,PR,-25.537274334519633,-49.24021401147147,Sul
81870,PR,-25.52833362277842,-49.28873469667295,Sul
81880,PR,-25.53831601990526,-49.2933382577417,Sul
81900,PR,-25.539419304830485,-49.278123419246675,Sul
81910,PR,-25.532443548837264,-49.26485050867499,Sul
81920,PR,-25.540845338415963,-49.255337769531344,Sul
81925,PR,-25.548198431938516,-49.26600514643192,Sul
81930,PR,-25.56171358136955,-49.2808171144202,Sul
81935,PR,-25.55703005089981,-49.2537972626154,Sul
81940,PR,-25.566575306913016,-49.29082189438951,Sul
81945,PR,-25.5997088755122,-49.31224966457964,Sul
82010,PR,-25.42485201549881,-49.32593624014928,Sul
82015,PR,-25.416681874785503,-49.33623045442169,Sul
82020,PR,-25.403143863860652,-49.323823255946415,Sul
82025,PR,-25.414553698714805,-49.3143601532815,Sul
82030,PR,-25.396145693399628,-49.322472669876,Sul
82100,PR,-25.396559786668536,-49.29638310677663,Sul
82110,PR,-25.389755516121042,-49.28999175306088,Sul
82115,PR,-25.382203592735525,-49.29225525808937,Sul
82120,PR,-25.392913497502253,-49.27874123133872,Sul
82130,PR,-25.37860169525331,-49.27700666451329,Sul
82200,PR,-25.396575894552843,-49.26576244564952,Sul
82210,PR,-25.386123525611538,-49.26405529364063,Sul
82220,PR,-25.366232816434117,-49.268408726171145,Sul
82250,PR,-25.443360995556603,-49.27948462003007,Sul
82300,PR,-25.420958481189384,-49.347410028410124,Sul
82305,PR,-25.430776524849247,-49.354148505461325,Sul
82310,PR,-25.422299749332044,-49.35872564323976,Sul
82315,PR,-25.412063650373128,-49.35638685367505,Sul
82320,PR,-25.404556648781742,-49.34546729400173,Sul
82400,PR,-25.394747235498823,-49.34443757980696,Sul
82410,PR,-25.381120171878035,-49.33014689439227,Sul
82500,PR,-25.391583500935134,-49.26079744885495,Sul
82510,PR,-25.399872090209236,-49.240868724359665,Sul
82515,PR,-25.395684474976697,-49.229948642263295,Sul
82520,PR,-25.414543906885584,-49.22987562552675,Sul
82530,PR,-25.427581196815343,-49.23444994917493,Sul
82540,PR,-25.393889538583995,-49.25079721106639,Sul
82560,PR,-25.3859849919381,-49.244508505962024,Sul
82580,PR,-25.386334271712197,-49.23610973299099,Sul
82590,PR,-25.389056026057425,-49.193960455910094,Sul
82600,PR,-25.392224548744732,-49.21712218006658,Sul
82620,PR,-25.383155096847286,-49.22147656655173,Sul
82630,PR,-25.376907431944,-49.213421413017585,Sul
82640,PR,-25.376941287989244,-49.23529486864066,Sul
82650,PR,-25.373430766248095,-49.24552314564656,Sul
82700,PR,-25.37491858715452,-49.258476677726215,Sul
82710,PR,-25.356616682146388,-49.25621888053575,Sul
82720,PR,-25.361830924773393,-49.230141715263066,Sul
82800,PR,-25.434402408881805,-49.226703504712354,Sul
82810,PR,-25.437249840911985,-49.21243592752115,Sul
82820,PR,-25.417945903851344,-49.20678980584237,Sul
82821,PR,-25.42351364795971,-49.215176959235066,Sul
82840,PR,-25.401757949533323,-49.20601254689087,Sul
82860,PR,-25.38487293030204,-49.197574147281834,Sul
82900,PR,-25.44579626219405,-49.22385136195065,Sul
82920,PR,-25.44942785395571,-49.20678835968131,Sul
82930,PR,-25.457664354011886,-49.20575389383196,Sul
82940,PR,-25.457666569768072,-49.21739574951018,Sul
82950,PR,-25.450606401415982,-49.217449817280134,Sul
82960,PR,-25.466865303807506,-49.20735939336572,Sul
82970,PR,-25.473758562803095,-49.203484864748276,Sul
82980,PR,-25.471092281183676,-49.19449260278103,Sul
82990,PR,-25.460366919037845,-49.19678771208675,Sul
83000,PR,-25.537466117664128,-49.201872737434385,Sul
83005,PR,-25.538499348815012,-49.19950992683624,Sul
83010,PR,-25.542326473535166,-49.18219514723537,Sul
83015,PR,-25.5624037594301,-49.17116237789533,Sul
83020,PR,-25.55842134362274,-49.195697020152195,Sul
83021,PR,-25.605881615814354,-49.25221325883797,Sul
83025,PR,-25.557996030672427,-49.20829633143527,Sul
83030,PR,-25.53801004403369,-49.214215089259326,Sul
83035,PR,-25.523659951314187,-49.2058234943275,Sul
83040,PR,-25.519002601110362,-49.192980370956334,Sul
83045,PR,-25.51287711289878,-49.1837265499,Sul
83050,PR,-25.499611064183387,-49.177153314300135,Sul
